AuthorId,DisplayName,OpenAlexId
10206,Francine Z. Marques,A5036430905
10207,David A. MacIntyre,A5067317460
10208,Manimozhiyan Arumugam,A5058914957
10209,Rimsha Azhar,A5089127569
10210,Kirk Bergstrom,A5028990839
10211,Ami S. Bhatt,A5080667439
10212,Jordan E. Bisanz,A5068812632
10213,Jonathan Braun,A5031406053
10214,Gregory A. Buck,A5070875326
10215,Frederic D. Bushman,A5016535188
10216,David Casero,A5025393610
10217,Gerard Clarke,A5003021083
10218,María Carmen Collado,A5037292335
10219,Paul D. Cotter,A5050465932
10220,John F. Cryan,A5084928512
10221,Ryan T. Demmer,A5019161561
10222,Suzanne Devkota,A5018026841
10223,Eran Elinav,A5082822020
10224,Juan S. Escobar,A5055917432
10225,Jennifer M. Fettweis,A5048330739
10226,ROBERT FINN,A5104045098
10227,Anthony A. Fodor,A5102708603
10228,Sofia K. Forslund,A5036688931
10229,Jack Gilbert,A5113708019
10230,Elizabeth A. Grice,A5004603001
10231,Scott A. Handley,A5029821714
10232,Pamela Herd,A5052285777
10233,Susan Holmes,A5003674456
10234,Jonathan P. Jacobs,A5033603757
10235,Lisa Karstens,A5006751706
10236,Dan Knights,A5082358375
10237,Omry Koren,A5018377158
10238,Douglas S. Kwon,A5091181654
10239,Morgan G. I. Langille,A5061354858
10240,Brianna Lindsay,A5001531145
10241,Dermot McGovern,A5035961257
10242,Alice C. McHardy,A5081103408
10243,Shannon K. McWeeney,A5066373576
10244,Noel T. Mueller,A5065422715
10245,Luigi Nezi,A5003359380
10246,Matthew R. Olm,A5004477409
10247,Noah W. Palm,A5022058492
10248,Jeroen Raes,A5023078719
10249,Matthew R. Redinbo,A5012990749
10250,R. Balfour Sartor,A5049586381
10251,Patrick D. Schloss,A5062762496
10252,Lynn M. Schriml,A5089183537
10253,Michelle Shardell,A5048605983
10254,Thomas J. Sharpton,A5076795528
10255,Ekaterina Smirnova,A5034426690
10256,Harry Sokol,A5083701333
10257,Justin L. Sonnenburg,A5040631615
10258,Sujatha Srinivasan,A5048579207
10259,Louise B. Thingholm,A5040913730
10260,Peter J. Turnbaugh,A5079232459
10261,Vaibhav Upadhyay,A5022331042
10262,Ramona Walls,A5015253000
10263,Paul Wilmes,A5076512847
10264,Takuji Yamada,A5034753115
10265,Georg Zeller,A5031822697
10266,Mingyu Zhang,A5080621670
10267,Liping Zhao,A5089008822
10268,Wenjun Bao,A5086234334
10269,Aedín C. Culhane,A5082180580
10270,Viswanath Devanarayan,A5041938256
10271,Joaquı́n Dopazo,A5074140420
10272,Xiaohui Fan,A5060364374
10273,Matthias Fischer,A5072955190
10274,Wendell Jones,A5064995841
10275,Rebecca Kusko,A5000179485
10276,Christopher E. Mason,A5085435765
10277,Tim R. Mercer,A5089375087
10278,Andreas Scherer,A5009582530
10279,Leming Shi,A5041312244
10280,Shraddha Thakkar,A5070704034
10281,Weida Tong,A5068886380
10282,Russ Wolfinger,A5004979421
10283,Chris Hunter,A5009068138
10284,Evan S. Dellon,A5012642973
10285,Marc E. Rothenberg,A5100715040
10286,Margaret H. Collins,A5058290389
10287,Ikuo Hirano,A5016425881
10288,Mirna Chehade,A5109634802
10289,Alfredo J. Lucendo,A5056364928
10290,Jonathan M. Spergel,A5047011247
10291,Seema S. Aceves,A5089210937
10292,Xian Sun,A5104204452
10293,Matthew P. Kosloski,A5070477947
10294,Mohamed Kamal,A5077126049
10295,Jennifer D. Hamilton,A5032531829
10296,Bethany Beazley,A5035878576
10297,Eilish McCann,A5091779825
10298,Kiran Patel,A5111283735
10299,Leda Mannent,A5072622243
10300,Elizabeth Laws,A5017155583
10301,Bolanle Akinlade,A5071078845
10302,Nikhil Amin,A5109382890
10303,Wei Keat Lim,A5087635680
10304,Matthew F. Wipperman,A5004180518
10305,Marcella Ruddy,A5112699729
10306,Naimish Patel,A5003155363
10307,David R. Weinreich,A5053503700
10308,Brad Shumel,A5060607282
10309,Jennifer Maloney,A5023817287
10310,Angeliki Giannelou,A5087251845
10311,Arsalan Shabbir,A5104163194
10312,Timothy R. Sampson,A5058647225
10313,Collin Challis,A5070576811
10314,Neha Jain,A5036414741
10315,Anastasiya Moiseyenko,A5056579499
10316,Gauri G. Shastri,A5012784087
10317,István Horváth,A5001823180
10318,Justine W. Debelius,A5087710431
10319,Pernilla Wittung‐Stafshede,A5063954863
10320,Viviana Gradinaru,A5050240445
10321,Matthew R. Chapman,A5024846442
10322,Ashley E. Payne,A5053837247
10323,Marie‐Estelle Demory,A5083558468
10324,L. Ruby Leung,A5087402778
10325,Alexandre M. Ramos,A5086299196
10326,Christine A. Shields,A5066852210
10327,Jonathan J. Rutz,A5084250077
10328,Nicholas Siler,A5033742960
10329,Gabriele Villarini,A5034730537
10330,Alex Hall,A5017147882
10331,F. Martin Ralph,A5002667704
10332,Ricardo A. Irizarry-Caro,A5053818687
10333,Margaret M. McDaniel,A5085801409
10334,Garrett R. Overcast,A5002984702
10335,Viral G. Jain,A5006672253
10336,Chandrashekhar Pasare,A5080640427
10337,Deonie Allen,A5002469664
10338,Steve Allen,A5048654156
10339,Sajjad Abbasi,A5086875121
10340,Alex R. Baker,A5061355512
10341,Melanie Bergmann,A5084327362
10342,Tim Butler,A5076305413
10343,Robert A. Duce,A5018493138
10344,Sabine Eckhardt,A5046581734
10345,Nikolaos Evangeliou,A5086582194
10346,Tim Jickells,A5109111767
10347,Maria Kanakidou,A5079118224
10348,Peter Kershaw,A5065110881
10349,Paolo Laj,A5067769357
10350,Joseph Levermore,A5041953856
10351,Daoji Li,A5110619086
10352,Peter S. Liss,A5069720514
10353,Kai Liu,A5070993865
10354,Pere Masqué,A5011255450
10355,Dušan Materić,A5053553127
10356,Andrew G. Mayes,A5058590028
10357,P. McGinnity,A5058720759
10358,I. Osvath,A5041039169
10359,Joseph M. Prospero,A5073130353
10360,Laura E. Revell,A5083510400
10361,Sylvia G. Sander,A5002636491
10362,Won Joon Shim,A5085610622
10363,Jonathan H. Slade,A5009641663
10364,Ariel Stein,A5049782670
10365,Oksana Tarasova,A5004873331
10366,Stephanie Wright,A5010199912
10367,Hang Zhou,A5043951146
10368,Sandra Sanchez‐Roige,A5028222906
10369,Toni-Kim Clarke,A5112530662
10370,Daniel F. Levey,A5002249552
10371,Zhongshan Cheng,A5008982222
10372,Boyang Li,A5100732751
10373,Renato Polimanti,A5020097225
10374,Rachel L. Kember,A5054332868
10375,Rachel Vickers‐Smith,A5035097834
10376,Johan H. Thygesen,A5037523041
10377,Marsha Y. Morgan,A5069623980
10378,Stephen R. Atkinson,A5033038123
10379,Mark Thursz,A5023606749
10380,Mette Nyegaard,A5048834813
10381,Manuel Mattheisen,A5091880715
10382,Anders D. Børglum,A5035161779
10383,Emma C. Johnson,A5012200474
10384,Amy C. Justice,A5025733523
10385,Abraham A. Palmer,A5031236440
10386,Andrew McQuillin,A5062243887
10387,Howard J. Edenberg,A5044635265
10388,Arpana Agrawal,A5016028146
10389,Henry R. Kranzler,A5075961872
10390,Matthew J. Armstrong,A5029173327
10391,Maximilian Jara,A5113740922
10392,Mette Skalshøi Kjær,A5101498640
10393,Niels Krarup,A5111879590
10394,Eric Lawitz,A5075322332
10395,Vlad Ratziu,A5018682188
10396,Sanjiv J. Shah,A5005215114
10397,Barry A. Borlaug,A5030461468
10398,Dalane W. Kitzman,A5054890754
10399,Andrew D. McCulloch,A5033811596
10400,Burns C. Blaxall,A5065740850
10401,Rajiv Agarwal,A5051708137
10402,Julio A. Chirinos,A5004778903
10403,Sheila Collins,A5002172845
10404,Rahul C. Deo,A5026141445
10405,Mark T. Gladwin,A5007944034
10406,Henk Granzier,A5046297189
10407,Scott L. Hummel,A5066070606
10408,David A. Kass,A5081031540
10409,Margaret M. Redfield,A5028644714
10410,Flora Sam,A5057208433
10411,Thomas J. Wang,A5085451281
10412,Patrice Desvigne‐Nickens,A5064084589
10413,Bishow B. Adhikari,A5071756420
10414,Songsong Tang,A5052954524
10415,Hua Gong,A5038895849
10416,Fanan Wei,A5067709603
10417,Jia Zhuang,A5011324779
10418,Emil Karshalev,A5078553588
10419,Berta Esteban‐Fernández de Ávila,A5060244355
10420,Chuying Huang,A5022864878
10421,Zhidong Zhou,A5067938775
10422,Haifeng Dong,A5071532435
10423,Xueji Zhang,A5091827649
10424,Mingzeng Luo,A5055218354
10425,Jue Wu,A5027302933
10426,Jie Li,A5100428255
10427,Martin Winter,A5000203192
10428,Wanli Yang,A5043881785
10429,Alan R. Saltiel,A1582726727
10430,Ralph Freund,A5036469556
10431,Stefano Canossa,A5001012453
10432,Wei Yan,A5100321772
10433,Hexiang Deng,A5087266984
10434,Vincent Guillerm,A5069695190
10435,Mohamed Eddaoudi,A5084429473
10436,David G. Madden,A5078770067
10437,David Fairen‐Jiménez,A5081651773
10438,Hao Lyu,A5087065639
10439,Lauren K. Macreadie,A5061923685
10440,Zhe Ji,A5023892758
10441,Yuanyuan Zhang,A5100320697
10442,Bo Wang,A5100408029
10443,Frederik Haase,A5026468327
10444,Christof Wöll,A5064307923
10445,Orysia Zaremba,A5027347800
10446,Jacopo Andreo,A5073658063
10447,Stefan Wuttke,A5091581969
10448,Christian S. Diercks,A5004120778
10449,Amaka Achufusi,A5071349440
10450,Meghan Berkenstock,A5074396794
10451,Saurin Chokshi,A5082375022
10452,Amro Elshoury,A5060296758
10453,Yaron Gesthalter,A5006153649
10454,Michael D. Jain,A5004321777
10455,Melissa G. Lechner,A5077912416
10456,Tianhong Li,A5077391276
10457,Alissa Marr,A5072808304
10458,Theresa Medina,A5029723783
10459,Pradnya D. Patil,A5033238361
10460,Vlad G. Zaha,A5019736800
10461,Megan Lyons,A5110516498
10462,Lisa Hang,A5061675531
10463,Junfeng Li,A5100450042
10464,Zhiyun Yang,A5029722430
10465,Hui Qiu,A5023168022
10466,Yu Wang,A5100445206
10467,Lingyu Jian,A5042823956
10468,Junjun Ji,A5076556927
10469,Kefeng Li,A5101629009
10470,Fernando Soto,A5084390564
10471,Berta Esteban Fernández de Ávila,A5071252986
10472,Amir Nourhani,A5008791548
10473,Yingxiang Huang,A5077644618
10474,Wentao Li,A5100451425
10475,Fima Macheret,A5071373868
10476,Rodney A. Gabriel,A5085615582
10477,Lucila Ohno‐Machado,A5084415954
10478,Marc Parrilla,A5058920152
10479,Noelia Felipe Montiel,A5010126948
10480,Robin Van Echelpoel,A5001416111
10481,Karolien De Wael,A5040987963
10482,JoAnn Lindenfeld,A5031383756
10483,Michael R. Zile,A5047833899
10484,Akshay S. Desai,A5101703850
10485,Kunjan Bhatt,A5006902402
10486,Anique Ducharme,A5019447425
10487,Douglas Horstmanshof,A5015075613
10488,Selim R. Krim,A5059757392
10489,Alan S. Maisel,A5043012263
10490,Mandeep R. Mehra,A5056960938
10491,Sara Paul,A5013471637
10492,Samuel F. Sears,A5065468335
10493,Andrew J. Sauer,A5035087526
10494,Frank W. Smart,A5002372659
10495,Marcel Zughaib,A5012805393
10496,Paige Castaneda,A5043894590
10497,Jean Kelly,A5077712749
10498,Nessa Johnson,A5085120003
10499,Poornima Sood,A5111879326
10500,Greg Ginn,A5003335659
10501,John Henderson,A5102928654
10502,Philip B. Adamson,A5102864027
10503,Maria Rosa Costanzo,A5014244466
10504,Daniel P. Arovas,A5022526726
10505,Erez Berg,A5080237536
10506,Steven A. Kivelson,A5085112919
10507,S. Raghu,A5102926642
10508,Johannes Karges,A5021949552
10509,Rosanne Sprute,A5056760100
10510,Matthias Egger,A5075997351
10511,Juergen Prattes,A5088948898
10512,Andrej Spec,A5028882117
10513,George R. Thompson,A5066774127
10514,Nathan P. Wiederhold,A5089012738
10515,Monika Čechová,A5067616652
10516,Dylan J. Taylor,A5048540475
10517,Paul W. Hook,A5062557198
10518,Jamie Allen,A5042052905
10519,Paul Flicek,A5006816272
10520,Carlos García Girón,A5076318484
10521,Andrea Guarracino,A5028113588
10522,Leanne Haggerty,A5036325537
10523,Reza Halabian,A5057679169
10524,Robert S. Harris,A5074817739
10525,Jakob Heinz,A5049308552
10526,Thibaut Hourlier,A5040491901
10527,Robert Hubley,A5063417406
10528,Sarah Hunt,A5044085246
10529,Stephen Hwang,A5062078487
10530,Rupesh K. Kesharwani,A5042414687
10531,Alexandra P. Lewis,A5062082297
10532,Wojciech Makałowski,A5056827383
10533,Fergal J. Martin,A5085030371
10534,Brandy McNulty,A5006992553
10535,Paul Medvedev,A5066909672
10536,Katherine M. Munson,A5082886367
10537,Terence D. Murphy,A5016199185
10538,Hugh E. Olsen,A5086203077
10539,Luis F. Paulin,A5008831442
10540,Likhitha Surapaneni,A5101684972
10541,Angela M. Taravella Oill,A5001967115
10542,Marta Tomaszkiewicz,A5086100584
10543,Allison C. Watwood,A5035472316
10544,Matthias H. Weissensteiner,A5066504584
10545,Melissa A. Wilson,A5009607763
10546,Yiming Zhu,A5100559157
10547,Kateryna D. Makova,A5042289737
10548,Sandra C. Christiansen,A5051538139
10549,Antonio C. Westphalen,A5101947432
10550,Charles E. McCulloch,A5009449264
10551,Jordan Anaokar,A5027119713
10552,Sandeep Arora,A5005241677
10553,Nimrod Barashi,A5078928125
10554,Jelle O. Barentsz,A5024003056
10555,Tharakeswara Bathala,A5081277836
10556,Leonardo Kayat Bittencourt,A5016273261
10557,Michael T. Booker,A5072131361
10558,Vaughn G. Braxton,A5003890173
10559,Peter R. Carroll,A5056969058
10560,David D. Casalino,A5004810120
10561,Silvia D. Chang,A5023820252
10562,Fergus V. Coakley,A5035335524
10563,Ravjot Dhatt,A5052000754
10564,Steven C. Eberhardt,A5081678652
10565,Bryan R. Foster,A5035106859
10566,Adam T. Froemming,A5016520932
10567,Jurgen J. Fütterer,A5044344644
10568,Dhakshina Moorthy Ganeshan,A5110934977
10569,Mark R. Gertner,A5082302226
10570,Lori Mankowski Gettle,A5069232368
10571,Sangeet Ghai,A5038617581
10572,Rajan T. Gupta,A5081806047
10573,Michael E. Hahn,A5002038866
10574,Roozbeh Houshyar,A5018287613
10575,Candice Kim,A5031587976
10576,Chan Kyo Kim,A5042385219
10577,Chandana Lall,A5014654999
10578,Daniel Margolis,A5053901817
10579,Stephen E. McRae,A5027384604
10580,Aytekin Oto,A5005934773
10581,Rosaleen B. Parsons,A5109210290
10582,Nayana Patel,A5044774339
10583,Peter A. Pinto,A5038850729
10584,Thomas J. Polascik,A5113803429
10585,Benjamin Spilseth,A5012511994
10586,Juliana Starcevich,A5069840009
10587,Varaha S. Tammisetti,A5018516342
10588,Samir S. Taneja,A5062397416
10589,Sadhna Verma,A5045735289
10590,John F. Ward,A5051786644
10591,Christopher A. Warlick,A5069041955
10592,A. Weinberger,A5074728232
10593,Jinxing Yu,A5014543123
10594,Ronald J. Zagoria,A5046127670
10595,Andrew B. Rosenkrantz,A5019845487
10596,Emanuele Andreano,A5020444195
10597,Giulia Piccini,A5064775398
10598,Danilo Licastro,A5032166923
10599,Nicole V. Johnson,A5063843267
10600,Ida Paciello,A5081970233
10601,Simeone Dal Monego,A5065898407
10602,Elisa Pantano,A5015229803
10603,Noemi Manganaro,A5076759538
10604,Alessandro Manenti,A5070486956
10605,Rachele Manna,A5038810943
10606,Elisa Casa,A5023086496
10607,Inesa Hyseni,A5089756030
10608,Linda Benincasa,A5016357982
10609,Emanuele Montomoli,A5078728203
10610,Rino Rappuoli,A5086124703
10611,Connie Ha,A5003810725
10612,Anthony Martin,A5062916804
10613,Baochen Shi,A5037084033
10614,Yizhou Wang,A5100602401
10615,Kenneth Gouin,A5074888834
10616,Karenina Sanders,A5002373415
10617,Yasiru Ratnayake,A5007534012
10618,Kelvin S.L. Chan,A5008907867
10619,Gustaf Hendrick,A5043397722
10620,J.R. Caldera,A5018298906
10621,Christian Arias,A5083346930
10622,Jacob E. Moskowitz,A5019347682
10623,Shannan J. Ho Sui,A5110721438
10624,Shaohong Yang,A5011565504
10625,David M. Underhill,A5018822912
10626,Matthew Brady,A5048275326
10627,Simon Knott,A5114020144
10628,Kelly A. Kaihara,A5059194908
10629,Michael J. Steinbaugh,A5050979856
10630,Huiying Li,A5100603787
10631,Phillip Fleshner,A5064674029
10632,A. J. Creely,A5031867478
10633,M. Greenwald,A5061749543
10634,S. Ballinger,A5018116241
10635,D. Brunner,A5040845824
10636,J.M. Canik,A5007934502
10637,J. Doody,A5053025202
10638,Tünde Fülöp,A5091859675
10639,D. Garnier,A5071332673
10640,R. Granetz,A5070244572
10641,Travis Gray,A5019622648
10642,C. Holland,A5013250694
10643,N. T. Howard,A5060708515
10644,J. W. Hughes,A5021555237
10645,J. Irby,A5028635490
10646,V.A. Izzo,A5054609322
10647,G. Krämer,A5004843316
10648,A.Q. Kuang,A5018843525
10649,B. LaBombard,A5091333242
10650,Y. Lin,A5005107647
10651,B. Lipschultz,A5034584564
10652,N.C. Logan,A5015249042
10653,J. Lore,A5025421447
10654,E. S. Marmar,A5111732089
10655,Kevin Montes,A5059265684
10656,R. Mumgaard,A5085543123
10657,C. Paz-Soldan,A5062010005
10658,Cristina Rea,A5049937363
10659,M.L. Reinke,A5053864250
10660,P. Rodriguez-Fernandez,A5026835862
10661,K. Särkimäki,A5023015023
10662,F. Sciortino,A5026530251
10663,S. D. Scott,A5089011449
10664,A. Snicker,A5087916728
10665,P.B. Snyder,A5026880159
10666,Brandon Sorbom,A5000652195
10667,R. Sweeney,A5076307875
10668,R. A. Tinguely,A5032830528
10669,Elizabeth A. Tolman,A5026458761
10670,M. Umansky,A5036997367
10671,O. Vallhagen,A5025524310
10672,J. Varje,A5034498633
10673,D.G. Whyte,A5028765700
10674,J. C. Wright,A5082092397
10675,S. Wukitch,A5008616681
10676,Jizhao Zhu,A5038291431
10677,Jon Salmanton‐García,A5057514461
10678,Thomas J. Walsh,A5071800632
10679,Márcio Nucci,A5000650230
10680,Chin Fen Neoh,A5046129006
10681,Michaela Lackner,A5064798334
10682,Abdullah M. S. Al‐Hatmi,A5066171462
10683,Fabianne Carlesse,A5030148862
10684,Tomáš Freiberger,A5057748699
10685,Thomas Lehrnbecher,A5003533810
10686,Anil Kumar,A5065649340
10687,Juergen Prattes,A5065713838
10688,Malcolm Richardson,A5052790042
10689,Sanjay G. Revankar,A5057437852
10690,Monica A. Slavin,A5028760783
10691,Jannik Stemler,A5034822565
10692,Birgit Spieß,A5019545645
10693,Saad J. Taj‐Aldeen,A5081260790
10694,Adilia Warris,A5046749446
10695,Patrick C. Y. Woo,A5017803324
10696,Jo‐Anne H. Young,A5059865319
10697,Kerstin Albus,A5031380809
10698,Dorothee Arenz,A5110176993
10699,Valentina Arsić‐Arsenijević,A5072988088
10700,Jean-Philippe Bouchara,A5112401495
10701,Terrence Rohan Chinniah,A5007114125
10702,Anuradha Chowdhary,A5015444987
10703,Sybren de Hoog,A5085601234
10704,George Dimοpoulos,A5075932147
10705,Rafael F. Duarte,A5076623303
10706,Petr Hamal,A5081709651
10707,Sayoki Mfinanga,A5022169135
10708,Flávio Queiroz‐Telles,A5008339805
10709,Galia Rahav,A5054900639
10710,Thomas R. Rogers,A5075187737
10711,Coleman Rotstein,A5025535129
10712,Retno Wahyuningsih,A5039763996
10713,Danila Seidel,A5012922109
10714,Benjamin T. Ostrander,A5044915994
10715,Qiaowan Chang,A5055079978
10716,Pu Zhang,A5100425985
10717,Amir Hassan Bagherzadeh Mostaghimi,A5038293722
10718,Xueru Zhao,A5100574651
10719,Steven R. Denny,A5054003698
10720,Ji Hoon Lee,A5063991905
10721,Ying Zhang,A5100386252
10722,Samira Siahrostami,A5003552620
10723,Jingguang G. Chen,A5034358731
10724,Hui Cai,A5010895538
10725,Mark Zeller,A5071350112
10726,Simon White,A5103207357
10727,Tyler Cassens,A5047837706
10728,Sharoni Jacobs,A5065135205
10729,Geraint Levan,A5082776116
10730,Jason Nguyen,A5050122044
10731,Jimmy M. Ramirez,A5063126944
10732,Charlotte Rivera-Garcia,A5059524374
10733,Efren Sandoval,A5105660314
10734,Xueqing Wang,A5100761077
10735,David Wong,A5019550708
10736,Laura D. Hughes,A5043445919
10737,Xianding Deng,A5102014410
10738,Candace Wang,A5052207540
10739,Venice Servellita,A5088772802
10740,Holly Valentine,A5060755856
10741,Kimberly Gietzen,A5054004319
10742,Brad Sickler,A5084322438
10743,Jay Antico,A5045803823
10744,Kelly Hoon,A5054867573
10745,Jianwen Liu,A5100752080
10746,Tracy Basler,A5063045357
10747,Brett Austin,A5103163310
10748,Duncan MacCannell,A5090396208
10749,Phillip G. Febbo,A5058375967
10750,Marc Laurent,A5025060977
10751,Eric McDonald,A5002081707
10752,Eileen de Feo,A5085902723
10753,Charles Y. Chiu,A5040495203
10754,James T. Lu,A5054952270
10755,William Lee,A5100698477
10756,Milind Javle,A5054771911
10757,Nilofer S. Azad,A5060219345
10758,Ghassan K. Abou‐Alfa,A5081273660
10759,Ben George,A5103232405
10760,John D. Hainsworth,A5065917441
10761,Funda Meric‐Bernstam,A5076426660
10762,Charles Swanton,A5016475369
10763,Christopher J. Sweeney,A5002909668
10764,Claire F. Friedman,A5004706727
10765,Ron Bose,A5001373717
10766,David R. Spigel,A5018054038
10767,Yong Wang,A5100424487
10768,Jonathan Levy,A5020564183
10769,Katja Schulze,A5034467403
10770,Vaikunth Cuchelkar,A5056397002
10771,Arisha Patel,A5049361052
10772,Howard A. Burris,A5072308451
10773,Vaidehi Mahadev,A5078723437
10774,Christopher G. Hubert,A5044388176
10775,Galan Moody,A5086781820
10776,Volker J. Sorger,A5053069725
10777,Daniel J. Blumenthal,A5074088707
10778,P Juodawlkis,A5059858285
10779,William Loh,A5085527154
10780,Cheryl Sorace-Agaskar,A5002771112
10781,Alex E. Jones,A5052043040
10782,Krishna C. Balram,A5046668884
10783,Jonathan C. F. Matthews,A5059223384
10784,Anthony Laing,A5030066925
10785,Marcelo Davanço,A5043241987
10786,Lin Chang,A5084925573
10787,John E. Bowers,A5102770958
10788,Niels Quack,A5064591043
10789,Christophe Galland,A5044090780
10790,Igor Aharonovich,A5002213102
10791,Martin A. Wolff,A5063536311
10792,Carsten Schuck,A5083239361
10793,Neil Sinclair,A5019721161
10794,Marko Lončar,A5027927683
10795,Tin Komljenović,A5016261899
10796,David Weld,A5083391104
10797,Shayan Mookherjea,A5024226369
10798,Sonia Buckley,A5086915891
10799,Marina Radulaski,A5078959533
10800,Stephan Reitzenstein,A5076333546
10801,Benjamin Pingault,A5060496124
10802,Bartholomeus Machielse,A5031753236
10803,Debsuvra Mukhopadhyay,A5002976250
10804,А. В. Акимов,A5030283019
10805,А. М. Желтиков,A5082416348
10806,G. S. Agarwal,A5064639187
10807,Kartik Srinivasan,A5054689846
10808,Juanjuan Lu,A5074316182
10809,Hong X. Tang,A5056757543
10810,Wentao Jiang,A5041790852
10811,Timothy P. McKenna,A5062514178
10812,Amir H. Safavi‐Naeini,A5067600960
10813,Stephan Steinhauer,A5004700461
10814,Ali W. Elshaari,A5062879462
10815,Val Zwiller,A5026097303
10816,Paul Davids,A5037159082
10817,Nicholas Martinez,A5047223882
10818,Michael Gehl,A5027384906
